OBJECTID,GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,Id,Id2,Geography,"Total; Est",Households,"Total; E_1",Househol_1,"Total; E_2",Househol_2,"Total; E_3",Househol_3,Househol_4,Id_2,Id2_2,Geography_,"Total; E_4","Total; E_5","Total; E_6","Total; E_7","Total; E_8","Total; E_9","Total; E10","Total; E11","Total; E12","Total; E13","Total; E14","Total; E15","Total; E16","Total; E17","Total; E18","Total; E19","Total; E20","Total; E21","Total; E22","Total; E23","Total; E24","Total; E25","Total; E26","Total; E27","Total; E28","Total; E29",_count,_sum,_mean
199.00000,17031040600,Census Tract 406,331259.00000,0.00000,+41.9668338,-87.6840181,1400000US17031040600,17031040600,"Census Tract 406, Cook County, Illinois",1271,98,15,18,1256,97,14.3,6.7,0,1400000US17031040600,17031040600,"Census Tract 406, Cook County, Illinois",2683,340,1260,218,1423,228,8.9,3.8,6,4.5,11.5,6.6,3.4,1.7,3.7,2.4,3.2,2.7,1.6,2.1,0.3,0.9,2.7,3.6,4.3,4.1,16763.000000000000000,5315.885764338076115,0.317120191155406
200.00000,17031040700,Census Tract 407,358303.00000,0.00000,+41.9668044,-87.6940868,1400000US17031040700,17031040700,"Census Tract 407, Cook County, Illinois",1585,106,26,18,1559,108,12.6,5.4,30.8,1400000US17031040700,17031040700,"Census Tract 407, Cook County, Illinois",3218,290,1600,201,1618,211,8.2,2.4,8.8,3.8,7.6,3.7,1.6,1.2,2.7,2.3,0.5,0.7,1.8,1.8,2,2.4,1.5,2.5,3,3,18180.000000000000000,8369.336633622646332,0.460359550804326
153.00000,17031020301,Census Tract 203.01,825541.00000,0.00000,+42.0068651,-87.7051865,1400000US17031020301,17031020301,"Census Tract 203.01, Cook County, Illinois",1819,119,206,93,1613,129,57.7,4.4,59.2,1400000US17031020301,17031020301,"Census Tract 203.01, Cook County, Illinois",4470,413,2229,298,2241,232,6.8,2.2,9.4,3.2,4.3,3.5,9.2,2.7,11.9,3.6,6.5,3.5,5.5,2.6,8.7,4.6,2.4,1.8,5.6,2.7,5939.000000000000000,0.000000000000000,0.000000000000000
154.00000,17031020302,Census Tract 203.02,639920.00000,0.00000,+42.0085406,-87.6949634,1400000US17031020302,17031020302,"Census Tract 203.02, Cook County, Illinois",1594,159,95,79,1499,171,31.3,7.5,21.1,1400000US17031020302,17031020302,"Census Tract 203.02, Cook County, Illinois",4605,525,2385,391,2220,340,5.2,3,4.2,3.1,6.4,4.8,10.8,4.8,14.9,6.6,6.4,4.2,6.5,2.7,7.1,3.9,5.8,3.2,4,2.1,29861.000000000000000,0.000000000000000,0.000000000000000
157.00000,17031020601,Census Tract 206.01,591326.00000,0.00000,+42.0008746,-87.7018025,1400000US17031020601,17031020601,"Census Tract 206.01, Cook County, Illinois",1754,170,269,125,1485,170,31.1,6.7,11.2,1400000US17031020601,17031020601,"Census Tract 206.01, Cook County, Illinois",6035,835,2787,422,3248,539,13.7,3.1,13.5,5.3,13.8,4.3,10.3,1.8,11.3,4.6,9.5,3.5,11.2,3.2,12.2,4.5,10.3,3.8,7.5,3.9,1540.000000000000000,0.000000000000000,0.000000000000000
160.00000,17031020702,Census Tract 207.02,704327.00000,0.00000,+41.9941256,-87.7048939,1400000US17031020702,17031020702,"Census Tract 207.02, Cook County, Illinois",2354,140,449,138,1905,194,39.6,6.9,69.9,1400000US17031020702,17031020702,"Census Tract 207.02, Cook County, Illinois",7285,724,3587,516,3698,416,9.6,4.1,5.7,2.5,13.3,7.6,6.2,2.6,7.2,3.2,5.2,3.6,4.2,1.6,3.5,2.3,4.9,2.4,7.3,2.9,17727.000000000000000,0.000000000000000,0.000000000000000
303.00000,17031130100,Census Tract 1301,1839639.00000,0.00000,+41.9911040,-87.7208089,1400000US17031130100,17031130100,"Census Tract 1301, Cook County, Illinois",1853,53,260,94,1593,102,73.6,5.7,99.2,1400000US17031130100,17031130100,"Census Tract 1301, Cook County, Illinois",4883,408,2175,274,2708,217,2.3,1.3,3.1,2.5,1.6,1,6.8,2.4,6,3.3,7.5,3,6.5,2.5,6.7,3.2,6.3,2.5,3.9,1.5,75145.000000000000000,28556.332615499020903,0.380016403160543
305.00000,17031130300,Census Tract 1303,721103.00000,0.00000,+41.9865589,-87.7133915,1400000US17031130300,17031130300,"Census Tract 1303, Cook County, Illinois",1809,91,119,74,1690,113,31.2,5.6,18.5,1400000US17031130300,17031130300,"Census Tract 1303, Cook County, Illinois",5341,494,2741,325,2600,298,8.9,2.3,8,2.8,9.9,3.9,6.2,1.9,5.8,2.7,6.7,3.6,7.7,2.1,8.5,3.6,6.9,3,5.1,2.1,27352.000000000000000,3984.143326106425320,0.145661864803540
1016.00000,17031807600,Census Tract 8076,4413910.00000,0.00000,+42.0214424,-87.7224577,1400000US17031807600,17031807600,"Census Tract 8076, Cook County, Illinois",1936,118,101,72,1835,138,46.8,6.3,74.3,1400000US17031807600,17031807600,"Census Tract 8076, Cook County, Illinois",6344,502,2971,279,3373,364,4.8,1.7,6.9,3.4,2.9,1.8,6.9,2.4,7.7,2.6,6.1,3.8,5.2,2,3.7,2.5,6.6,2.7,7,2.4,0.000000000000000,0.000000000000000,
1021.00000,17031808002,Census Tract 8080.02,2754904.00000,0.00000,+42.0050636,-87.7194386,1400000US17031808002,17031808002,"Census Tract 8080.02, Cook County, Illinois",1585,92,52,47,1533,107,52.7,6.6,0,1400000US17031808002,17031808002,"Census Tract 8080.02, Cook County, Illinois",4699,273,2289,192,2410,218,6.3,2.4,7.5,3.7,5.1,3.4,5,2,4.8,2.6,5.3,2.6,7.6,2.1,8.1,3.3,7.1,3.1,11.5,2.7,0.000025052530345,0.000000314308388,0.012545973760725
158.00000,17031020602,Census Tract 206.02,492027.00000,0.00000,+42.0013156,-87.6936373,1400000US17031020602,17031020602,"Census Tract 206.02, Cook County, Illinois",1486,86,187,113,1299,133,24.5,7,20.9,1400000US17031020602,17031020602,"Census Tract 206.02, Cook County, Illinois",4407,596,2033,404,2374,302,7.6,4.1,8.3,5.9,7,5.1,7.2,3.1,5.8,5.1,8.5,4.3,3.7,2.3,2.5,1.9,4.7,3.6,4.7,3.5,14623.000000000000000,0.000000000000000,0.000000000000000
152.00000,17031020200,Census Tract 202,1241960.00000,0.00000,+42.0156903,-87.6995191,1400000US17031020200,17031020200,"Census Tract 202, Cook County, Illinois",2061,74,280,135,1781,156,36.8,7.3,18.9,1400000US17031020200,17031020200,"Census Tract 202, Cook County, Illinois",6773,481,2984,267,3789,319,9.4,3.3,5.6,3.7,12.4,4,7.4,2.1,6.8,3.8,7.8,2.5,9,2.9,9.9,3.7,8.3,3.4,7.7,2.3,51604.000000000000000,0.000000000000000,0.000000000000000
499.00000,17031290900,Census Tract 2909,996496.00000,0.00000,+41.8624103,-87.7324567,1400000US17031290900,17031290900,"Census Tract 2909, Cook County, Illinois",1350,151,590,134,760,143,27,6.9,8.6,1400000US17031290900,17031290900,"Census Tract 2909, Cook County, Illinois",4205,526,1793,306,2412,376,8.7,3.9,9,4.5,8.4,4.7,7.4,3.1,6.8,3.7,7.9,3.8,8.6,3.1,13.1,6.3,5.3,2.8,10.3,3,22418.000000000000000,1193.947076552536146,0.053258411836584
500.00000,17031291200,Census Tract 2912,329138.00000,0.00000,+41.8626611,-87.7128746,1400000US17031291200,17031291200,"Census Tract 2912, Cook County, Illinois",635,97,313,109,322,89,22.7,10.2,13.7,1400000US17031291200,17031291200,"Census Tract 2912, Cook County, Illinois",2179,544,1025,331,1154,337,6.7,3.1,8.3,6.3,5.4,3.6,13.6,6.2,11.5,7.3,15.4,8.3,10.2,4.2,11.7,7.2,8.8,7,15.9,4.8,16227.000000000000000,1098.127929043244876,0.067672886488152
502.00000,17031292200,Census Tract 2922,394160.00000,0.00000,+41.8566665,-87.7157306,1400000US17031292200,17031292200,"Census Tract 2922, Cook County, Illinois",958,113,391,127,567,124,29.1,9.6,24.8,1400000US17031292200,17031292200,"Census Tract 2922, Cook County, Illinois",3083,552,1418,351,1665,344,2.9,2,3.9,4.3,2,1.8,8,4.1,6.2,6.5,9.5,4.5,10.9,5,14.1,8.7,8.2,4.3,20.2,5.6,19955.000000000000000,6637.419863186776638,0.332619386779593
503.00000,17031292400,Census Tract 2924,330658.00000,0.00000,+41.8552397,-87.7223992,1400000US17031292400,17031292400,"Census Tract 2924, Cook County, Illinois",758,99,315,110,443,113,37.2,11.9,25.1,1400000US17031292400,17031292400,"Census Tract 2924, Cook County, Illinois",1950,402,792,204,1158,298,5.8,4.5,8.5,8,4.1,3.7,12.8,6.7,16.4,11.1,10.3,7.1,7,4.4,5.4,5.3,8,6,5.9,4.4,16719.000000000000000,6736.770494163036346,0.402940994925715
504.00000,17031292500,Census Tract 2925,982499.00000,0.00000,+41.8551613,-87.7322428,1400000US17031292500,17031292500,"Census Tract 2925, Cook County, Illinois",1226,140,416,131,810,141,37.9,9.1,33.7,1400000US17031292500,17031292500,"Census Tract 2925, Cook County, Illinois",3967,554,1942,301,2025,389,6.9,4.1,9.1,4.5,4.8,5.9,4.9,2.4,4.4,3.3,5.4,3,5.7,2.1,4.6,2.7,6.8,3.3,12.2,3.7,42336.000000000000000,6714.540948841329737,0.158601212888353
1410.00000,17031838700,Census Tract 8387,658085.00000,0.00000,+41.8625775,-87.7201851,1400000US17031838700,17031838700,"Census Tract 8387, Cook County, Illinois",1248,180,557,131,691,141,37.3,9.2,30,1400000US17031838700,17031838700,"Census Tract 8387, Cook County, Illinois",3742,645,1676,369,2066,423,7.4,2.9,6.1,4,8.5,4.1,9.4,3.9,7,4.9,11.3,5.5,8,3.7,11.7,5.7,5,3.7,8.8,3.5,32345.000000000000000,3599.778735597542436,0.111293205614393
1446.00000,17031843000,Census Tract 8430,1065861.00000,0.00000,+41.8679365,-87.7227489,1400000US17031843000,17031843000,"Census Tract 8430, Cook County, Illinois",1024,109,510,123,514,113,35.1,9,31.4,1400000US17031843000,17031843000,"Census Tract 8430, Cook County, Illinois",2998,392,1123,236,1875,258,7.9,3.6,6.1,5.6,8.9,4.6,8.9,3.7,6,6.7,10.6,3.9,9.4,4.1,13.1,7.7,7.3,3.6,17.7,6.2,14681.000000000000000,1541.073554202552941,0.104970611961212
1431.00000,17031841400,Census Tract 8414,242487.00000,0.00000,+41.8533390,-87.7143926,1400000US17031841400,17031841400,"Census Tract 8414, Cook County, Illinois",469,77,172,86,297,99,23.2,12.8,0,1400000US17031841400,17031841400,"Census Tract 8414, Cook County, Illinois",1326,267,698,182,628,151,9.9,5.2,13.9,8.2,5.4,5.6,9.6,5.8,9.5,8.6,9.7,7.6,4.3,4.2,4.7,6.1,3.8,5.9,9.4,4.5,12261.000000000000000,4579.030578300356865,0.373463059970668
1432.00000,17031841500,Census Tract 8415,432305.00000,0.00000,+41.8616224,-87.7079132,1400000US17031841500,17031841500,"Census Tract 8415, Cook County, Illinois",778,121,352,100,426,130,17.5,6.3,19.6,1400000US17031841500,17031841500,"Census Tract 8415, Cook County, Illinois",2342,480,956,283,1386,257,11.6,4.7,19.9,10.1,5.9,4.1,8.2,4.4,9.9,7.4,6.9,5.2,6.1,2.8,5.2,3.6,6.8,3.6,13.4,4.3,21879.000000000000000,1847.512133987620473,0.084442256683926
1433.00000,17031841600,Census Tract 8416,159365.00000,0.00000,+41.8553771,-87.7076032,1400000US17031841600,17031841600,"Census Tract 8416, Cook County, Illinois",282,67,107,68,175,63,14.5,8.4,0,1400000US17031841600,17031841600,"Census Tract 8416, Cook County, Illinois",1051,346,408,182,643,199,8.3,4.3,10.8,10.5,6.7,6.2,14.5,7.4,12.7,9.6,15.6,8,9.8,8.3,4.7,8.3,13.1,12.2,10.1,8.1,8067.000000000000000,963.439900761470199,0.119429763327317
488.00000,17031271800,Census Tract 2718,205986.00000,0.00000,+41.8714964,-87.6984897,1400000US17031271800,17031271800,"Census Tract 2718, Cook County, Illinois",126,90,26,33,100,85,38.1,40.6,53.8,1400000US17031271800,17031271800,"Census Tract 2718, Cook County, Illinois",454,401,164,140,290,264,5.5,10.5,0,17.9,8.6,16.4,27.1,12.8,42.1,25.6,18.6,8.7,18.5,16.9,26.2,25.8,14.1,12.5,9.7,8.7,10403.000000000000000,5176.351249396800995,0.497582548245391
1402.00000,17031837300,Census Tract 8373,368498.00000,0.00000,+41.8716191,-87.7055524,1400000US17031837300,17031837300,"Census Tract 8373, Cook County, Illinois",567,112,210,82,357,97,32.5,11.8,31,1400000US17031837300,17031837300,"Census Tract 8373, Cook County, Illinois",2257,450,1190,269,1067,288,6.8,4.5,3.9,3.7,10,7.7,7,3.1,9.5,5.9,4.2,4.2,11.1,5.2,10.2,5.5,12.1,6.7,11.5,3.6,18638.000000000000000,5980.754916228353977,0.320890380739798
484.00000,17031271200,Census Tract 2712,329809.00000,0.00000,+41.8773597,-87.7035621,1400000US17031271200,17031271200,"Census Tract 2712, Cook County, Illinois",417,79,160,88,257,82,36.2,14.9,24.4,1400000US17031271200,17031271200,"Census Tract 2712, Cook County, Illinois",1439,364,514,124,925,303,9.8,8,11.9,17.8,8.6,5.2,8.7,5.7,9.3,10.7,8.3,7.4,0,2.2,0,6.1,0,3.4,21.5,6.2,16697.000000000000000,11326.970321089029312,0.678383561183987
485.00000,17031271300,Census Tract 2713,327413.00000,0.00000,+41.8773040,-87.7084528,1400000US17031271300,17031271300,"Census Tract 2713, Cook County, Illinois",386,84,247,85,139,74,38.3,18.2,45.3,1400000US17031271300,17031271300,"Census Tract 2713, Cook County, Illinois",1195,360,483,242,712,250,7.2,7.5,4.6,8,9,8.4,16.1,8.5,15.9,11.2,16.2,9.8,5.8,5,11.4,11.1,2,3,17.9,13.1,16551.000000000000000,9064.764766678214073,0.547686832619069
486.00000,17031271400,Census Tract 2714,328376.00000,0.00000,+41.8772429,-87.7133314,1400000US17031271400,17031271400,"Census Tract 2714, Cook County, Illinois",473,77,211,85,262,82,27.5,11.6,39.3,1400000US17031271400,17031271400,"Census Tract 2714, Cook County, Illinois",1297,334,560,204,737,167,8.3,4.8,11.6,10,5.8,5.3,9.6,5.5,11.8,9.7,8,7.5,12.1,5.7,21.3,12.6,5.2,4.8,10.3,6.2,16623.000000000000000,5145.972313741222024,0.309569410680456
487.00000,17031271500,Census Tract 2715,162821.00000,0.00000,+41.8717861,-87.7131559,1400000US17031271500,17031271500,"Census Tract 2715, Cook County, Illinois",509,58,103,62,406,83,18.5,8.1,6.8,1400000US17031271500,17031271500,"Census Tract 2715, Cook County, Illinois",1309,352,486,207,823,288,4.7,3.9,5.8,7.1,4.1,4.4,7.3,3.3,1.4,5.7,10.7,5.3,17.7,8.4,15.8,17.4,18.8,9,15,7.8,6984.000000000000000,266.110317489339309,0.038102851874189
1400.00000,17031837000,Census Tract 8370,412544.00000,0.00000,+41.8783233,-87.6986739,1400000US17031837000,17031837000,"Census Tract 8370, Cook County, Illinois",843,118,345,98,498,116,27.9,10.4,20.3,1400000US17031837000,17031837000,"Census Tract 8370, Cook County, Illinois",2229,426,1011,232,1218,247,5.5,3.4,4.5,4.4,6.4,4.6,6.1,4,9.4,7.8,3.4,3.4,7.7,3,9,5.5,6.7,4.8,9.1,4.7,20904.000000000000000,12936.990756839513779,0.618876327824317
443.00000,17031242800,Census Tract 2428,439630.00000,0.00000,+41.8926320,-87.6903237,1400000US17031242800,17031242800,"Census Tract 2428, Cook County, Illinois",623,71,12,18,611,73,22,9,100,1400000US17031242800,17031242800,"Census Tract 2428, Cook County, Illinois",1752,269,898,159,854,174,4.6,5,8.9,9.4,0,3.7,5.5,2.8,5.6,5.8,5.4,4.4,10.9,5.1,7.2,5.8,14.8,6.4,3.1,2.9,21229.000000000000000,61.118279014993185,0.002878999435442
444.00000,17031242900,Census Tract 2429,323819.00000,0.00000,+41.8921955,-87.6842896,1400000US17031242900,17031242900,"Census Tract 2429, Cook County, Illinois",934,64,53,55,881,76,10.7,6.8,0,1400000US17031242900,17031242900,"Census Tract 2429, Cook County, Illinois",2209,451,1184,281,1025,234,9,3.1,7.5,5,10.7,4,6.3,4.8,5.3,5,7.4,6.1,3.9,3.6,5.2,5.2,2.3,3,3,3.1,13563.000000000000000,0.000000000000000,0.000000000000000
445.00000,17031243000,Census Tract 2430,324548.00000,0.00000,+41.8922753,-87.6793981,1400000US17031243000,17031243000,"Census Tract 2430, Cook County, Illinois",1029,93,10,17,1019,94,12.7,4.6,0,1400000US17031243000,17031243000,"Census Tract 2430, Cook County, Illinois",2385,331,1187,225,1198,228,9.4,5,4.1,4.4,14.7,8.4,6.5,3.4,9.5,5.3,3.4,3.7,3.5,2.3,3.3,3.6,3.7,4,4.6,2.6,10518.000000000000000,0.000000000000000,0.000000000000000
446.00000,17031243100,Census Tract 2431,324004.00000,0.00000,+41.8923546,-87.6745068,1400000US17031243100,17031243100,"Census Tract 2431, Cook County, Illinois",818,111,58,52,760,126,14.9,8.1,46.6,1400000US17031243100,17031243100,"Census Tract 2431, Cook County, Illinois",1954,327,945,212,1009,197,5.5,2.7,10.1,4.2,1.3,2,2.3,1.8,0,3.4,4.4,3.3,1.7,2.4,0,3.4,3.3,4.5,9.3,4.7,6173.000000000000000,0.287359671090926,0.000046551056389
490.00000,17031280400,Census Tract 2804,502194.00000,0.00000,+41.8860094,-87.6718846,1400000US17031280400,17031280400,"Census Tract 2804, Cook County, Illinois",323,62,42,32,281,55,12.7,10.4,0,1400000US17031280400,17031280400,"Census Tract 2804, Cook County, Illinois",855,152,226,109,629,141,1.1,2.2,4,8.2,0,5,2.7,3.3,6.2,8.9,1.4,2.4,13.7,6.8,18.6,17.7,11.9,5.9,9.5,4.4,10577.000000000000000,187.780970859370115,0.017753708127009
491.00000,17031280800,Census Tract 2808,237357.00000,0.00000,+41.8785967,-87.6889009,1400000US17031280800,17031280800,"Census Tract 2808, Cook County, Illinois",174,48,42,36,132,46,66.1,14.2,59.5,1400000US17031280800,17031280800,"Census Tract 2808, Cook County, Illinois",355,182,188,108,167,86,6.8,6.4,12.8,11.6,0,17.6,7.3,8,4.8,9,10.2,9.5,7.6,7.3,14.4,13.9,0,17.6,3.1,4.3,11807.000000000000000,1084.580886051072866,0.091859141699930
492.00000,17031280900,Census Tract 2809,114688.00000,0.00000,+41.8786261,-87.6851324,1400000US17031280900,17031280900,"Census Tract 2809, Cook County, Illinois",348,75,181,68,167,81,18.4,9,11.6,1400000US17031280900,17031280900,"Census Tract 2809, Cook County, Illinois",1227,388,488,195,739,226,14.6,5.2,24.6,12.5,8,8.2,15,11.4,2.5,6.5,23.3,16.5,15.1,4.2,9.2,7,18.9,5.1,10.3,2.7,4161.000000000000000,101.853583389119606,0.024478150297794
1397.00000,17031836700,Census Tract 8367,1227830.00000,0.00000,+41.8917041,-87.7021747,1400000US17031836700,17031836700,"Census Tract 8367, Cook County, Illinois",865,97,385,113,480,117,20.6,9.2,12.7,1400000US17031836700,17031836700,"Census Tract 8367, Cook County, Illinois",2695,702,970,355,1725,429,14.9,7.6,30.2,14.8,6.3,5.1,10.2,5.1,12.4,11.5,8.9,5.5,9.9,4.2,5.5,5.7,12.3,5.8,12.9,6.3,62153.000000000000000,17847.041942865736928,0.287146910734248
1401.00000,17031837100,Census Tract 8371,745370.00000,0.00000,+41.8856736,-87.6987204,1400000US17031837100,17031837100,"Census Tract 8371, Cook County, Illinois",797,88,257,99,540,110,38.3,6.4,47.9,1400000US17031837100,17031837100,"Census Tract 8371, Cook County, Illinois",2052,464,940,321,1112,252,7.3,4.1,8.1,7.7,6.7,4.5,2.6,1.9,0.9,1.3,4.1,3,12.2,3.7,9.3,5,14.7,7.4,8.1,4.3,37655.000000000000000,21586.745977798735112,0.573277014415051
1404.00000,17031837800,Census Tract 8378,1005427.00000,0.00000,+41.8847502,-87.6841268,1400000US17031837800,17031837800,"Census Tract 8378, Cook County, Illinois",911,110,203,99,708,101,15.6,7.5,10.3,1400000US17031837800,17031837800,"Census Tract 8378, Cook County, Illinois",2654,565,1269,370,1385,337,5.7,4.3,6.9,5.7,4.7,6.4,6.2,4.4,4.6,3.8,7.7,7.4,12.8,5.7,13.2,8.8,12.5,7.3,11.2,5,14180.000000000000000,913.436724244394895,0.064417258409337
483.00000,17031270500,Census Tract 2705,561347.00000,0.00000,+41.8762402,-87.7177932,1400000US17031270500,17031270500,"Census Tract 2705, Cook County, Illinois",700,59,289,86,411,91,55,13.4,44.6,1400000US17031270500,17031270500,"Census Tract 2705, Cook County, Illinois",1597,329,608,240,989,226,8,5.5,14,12.8,4.2,3.3,1.3,2,0,5.2,2.1,3.1,7.7,4.4,6.9,8.1,8.2,4.7,10.3,5.7,19475.000000000000000,2756.279044627114217,0.141529090866604
1398.00000,17031836800,Census Tract 8368,801875.00000,14139.00000,+41.8850903,-87.7149666,1400000US17031836800,17031836800,"Census Tract 8368, Cook County, Illinois",840,89,447,102,393,101,38,9.5,33.6,1400000US17031836800,17031836800,"Census Tract 8368, Cook County, Illinois",2644,589,1181,341,1463,350,8.9,5,15.4,8.7,3.7,3.3,11.4,5.6,14.1,7.9,9.3,5.3,7.1,4.3,7,6.7,7.2,5.7,9.5,5.2,41249.000000000000000,19043.290277481079102,0.461666713798664
1399.00000,17031836900,Census Tract 8369,164712.00000,0.00000,+41.8818831,-87.7061362,1400000US17031836900,17031836900,"Census Tract 8369, Cook County, Illinois",464,94,174,73,290,94,16.8,11.4,16.7,1400000US17031836900,17031836900,"Census Tract 8369, Cook County, Illinois",1583,404,706,210,877,245,7.8,4.2,5.2,6,9.9,5.5,10.7,6.3,12.3,7.2,9.5,6.8,12.8,5,24.5,10.5,3.3,3.7,8.3,4.2,8315.000000000000000,6937.743135213851929,0.834364778738888
156.00000,17031020500,Census Tract 205,771656.00000,0.00000,+42.0013129,-87.6841982,1400000US17031020500,17031020500,"Census Tract 205, Cook County, Illinois",1932,154,408,138,1524,175,29.5,6.5,56.4,1400000US17031020500,17031020500,"Census Tract 205, Cook County, Illinois",5750,666,3128,456,2622,416,6.5,3,4.8,3.4,8.4,4.4,7.5,2.2,5,2.7,10.6,4.1,4.2,2.3,6.2,3.9,1.9,1.7,6.7,2.7,39033.000000000000000,1197.416032468619733,0.030677017714975
151.00000,17031020100,Census Tract 201,411154.00000,0.00000,+42.0157210,-87.6871169,1400000US17031020100,17031020100,"Census Tract 201, Cook County, Illinois",1397,107,151,81,1246,124,39.4,8.9,37.7,1400000US17031020100,17031020100,"Census Tract 201, Cook County, Illinois",3541,355,1298,255,2243,309,7,3.1,8.9,4.9,5.9,3.7,4.2,2.5,6.1,5.7,3.2,2.3,4.4,2.4,3.3,1.9,5,3.7,9.2,3.7,20788.000000000000000,0.000000000000000,0.000000000000000
155.00000,17031020400,Census Tract 204,555577.00000,0.00000,+42.0084880,-87.6859118,1400000US17031020400,17031020400,"Census Tract 204, Cook County, Illinois",1625,95,101,71,1524,110,25.1,5.7,26.7,1400000US17031020400,17031020400,"Census Tract 204, Cook County, Illinois",3835,383,1784,208,2051,280,7.8,3.1,6.3,5.1,9.2,3.6,6.4,2.9,2.6,2.2,9.8,5.2,7.7,2.9,9.5,4.3,6.1,3.6,1.7,1.5,28112.000000000000000,0.000000000000000,0.000000000000000
164.00000,17031020902,Census Tract 209.02,503215.00000,0.00000,+41.9942499,-87.6786971,1400000US17031020902,17031020902,"Census Tract 209.02, Cook County, Illinois",1449,99,243,124,1206,142,36.3,8.9,32.5,1400000US17031020902,17031020902,"Census Tract 209.02, Cook County, Illinois",4473,539,1898,325,2575,430,7.4,3.2,7,5,7.8,4.5,4.7,1.9,3.1,2.5,5.9,2.9,5,2.2,3.6,2.7,6,3.6,7,3.2,25452.000000000000000,7954.248532718047500,0.312519587172641
170.00000,17031030300,Census Tract 303,314151.00000,0.00000,+41.9943875,-87.6725348,1400000US17031030300,17031030300,"Census Tract 303, Cook County, Illinois",1347,116,249,97,1098,142,29.4,6.3,61,1400000US17031030300,17031030300,"Census Tract 303, Cook County, Illinois",2776,401,1577,352,1199,206,9.3,2.7,6.8,3.7,12.7,5.7,5.2,2.3,4.6,3.1,6.1,4.5,0.2,0.4,0,2,0.4,0.9,6.1,3.4,15884.000000000000000,10722.522573173046112,0.675051786273800
171.00000,17031030400,Census Tract 304,346486.00000,0.00000,+41.9869515,-87.6720788,1400000US17031030400,17031030400,"Census Tract 304, Cook County, Illinois",1368,76,110,56,1258,88,21.9,5.3,54.5,1400000US17031030400,17031030400,"Census Tract 304, Cook County, Illinois",2708,258,1343,217,1365,151,5.8,2.5,7.2,4.4,4.4,2.6,2.1,2,1,1.5,3.2,3.3,4.3,1.9,3,2.4,5.6,3.9,4.6,2.9,17517.000000000000000,5751.878859607502818,0.328359813872667
1347.00000,17031830600,Census Tract 8306,661394.00000,0.00000,+42.0016980,-87.6735738,1400000US17031830600,17031830600,"Census Tract 8306, Cook County, Illinois",1832,137,204,83,1628,162,14.4,4.4,19.1,1400000US17031830600,17031830600,"Census Tract 8306, Cook County, Illinois",4651,501,2327,332,2324,286,8.1,2.1,5.2,2.8,11,3.5,6.8,2.4,3.3,2,10.4,3.7,4.3,1.8,6.2,3.2,2.5,1.8,4.7,1.7,33462.000000000000000,9971.584210196126151,0.297997256894272
